,Unnamed: 0.1,Unnamed: 0,Domain_Name,Manual1,Manual2,ChatGPT_4o,Instant_Segment,English?
782,782,71576,busybodiesdesigns.com,busy|bodies|designs,busy|bodies|designs,busy|bodies|designs,busybodies|designs,Yes
783,783,38360,buygoodcar.com,buy|good|car,buy|good|car,buy|good|car,buy|good|car,Yes
784,784,29318,illumabooth.com,illuma|booth,illuma|booth,illuma|booth,illum|a|booth,Yes
785,785,55291,bellapiedi.com,bella|piedi,bellapiedi,bella|piedi,bella|piedi,Yes
786,786,81423,au2indretning.com,au2indretning,au|2|indretning,au2|indretning,au|in|dr|et|ning,Yes
787,787,33683,dwarproductions.com,dwar|productions,d|war|productions,dwar|productions,d|war|productions,Yes
788,788,54062,justgriff.com,just|griff,just|griff,just|griff,just|griff,Yes
789,789,91265,8ftech.com,8f|tech,8f|tech,8f|tech,f|tech,Yes
790,790,90276,cardhubx.com,card|hub|x,card|hubx,card|hubx,card|hub|x,Yes
791,791,46164,activatedewards.com,activate|dewards,activated|ewards,activate|d|wards,activated|e|wards,Yes
792,792,89355,balticnitrile.com,baltic|nitrile,baltic|nitrile,baltic|nitrile,baltic|nitrile,Yes
793,793,24739,happytrailscolorado.com,happy|trails|colorado,happy|trails|colorado,happy|trails|colorado,happy|trails|colorado,Yes
794,794,7152,indivisualgallery.com,indivisual|gallery,indivisual|gallery,indivisual|gallery,indi|visual|gallery,Yes
795,795,85258,fatpigeonpubs.com,fat|pigeon|pubs,fat|pigeon|pubs,fat|pigeon|pubs,fat|pigeon|pubs,Yes
796,796,74326,jacon-solutions.com,jacon|solutions,jacon|solutions,jacon|solutions,jac|on|solutions,Yes
797,797,54270,hicustomervoices.com,hi|customer|voices,hi|customer|voices,hi|customer|voices,hi|customer|voices,Yes
798,798,696,airportexplorer.com,air|port|explorer,airport|explorer,airport|explorer,airport|explorer,Yes
799,799,20335,gwarrow.com,g|warrow,gw|arrow,g|warrow,gw|arrow,Yes
800,800,6093,ezz-theticrecords.com,ezz|the|tic|records,ezz|thetic|records,ezz|thetic|records,ezz|the|tic|records,Yes
801,801,76553,bonnvischan.com,bonnvis|chan,bonnvischan,bonn|vischan,bonn|vis|chan,No
802,802,98295,doctorespuertoescondido.com,doctor|espuerto|escondido,doctor|es|puerto|escondido,doctores|puerto|escondido,doctor|es|puerto|escondido,No
803,803,39437,dgppzw.com,dgppzw,dgppzw,dgp|pzw,dgp|pzw,No
804,804,30858,ibc003mys.com,ibc|003|mys,ibc|003|mys,ibc|003|mys,ibc|my|s,No
805,805,8996,acesector159noida.com,ace|sector|159|noida,ace|sector|159|no|ida,ace|sector|159|noida,ace|sector|noida,Yes
806,806,3947,brianandcolin.com,brian|and|colin,brian|and|colin,brian|and|colin,brian|and|colin,Yes
807,807,27719,cartonnidodeabeja.com,carton|nidodeabeja,carton|nidode|abeja,carton|nido|de|abeja,carton|nido|de|abeja,No
808,808,86987,infrastructurevictoria.com,infrastructure|victoria,infrastructure|victoria,infrastructure|victoria,infrastructure|victoria,Yes
809,809,99546,goalfigureclothing.com,goal|figure|clothing,goal|figure|clothing,goal|figure|clothing,goal|figure|clothing,Yes
810,810,68932,hamiltongraceservices.com,hamilton|grace|services,hamilton|grace|services,hamilton|grace|services,hamilton|grace|services,Yes
811,811,96871,eiteldesign.com,eitel|design,eitel|design,eitel|design,eitel|design,Yes
812,812,99457,iizecooling.com,iize|cooling,iize|cooling,iize|cooling,i|ize|cooling,Yes
813,813,91957,cloudypost.com,cloudy|post,cloudy|post,cloudy|post,cloudy|post,Yes
814,814,42934,armapillo.com,arm|apillo,armapillo,arma|pillo,arma|pillo,Yes
815,815,19007,beowolfexclusives.com,beowolf|exclusives,beowolf|exclusives,beowolf|exclusives,be|o|wolf|exclusives,Yes
816,816,38089,6g0dfud97mnuhmoft4jsmjamaap3r91m.com,6g0dfud97mnuhmoft4jsmjamaap3r91m,6g0dfud97mnuhmoft4jsmjamaap3r91m,6g|0d|fud|97m|nuh|mo|ft|4j|sm|jama|ap|3r|91m,gd|fud|mn|uhm|of|tj|sm|jama|apr|m,No
817,817,21351,crsap.com,crsap,crsap,crs|ap,cr|sap,No
818,818,3136,iaqutou.com,iaqutou,iaqutou,iaq|utou,i|aqu|to|u,No
819,819,11086,b2f6w.com,b2f6w,b2f6w,b2|f6w,bfw,No
820,820,60984,g401d41lf4tbg3n80r43sm3r2binm9l1.com,g401d41lf4tbg3n80r43sm3r2binm9l1,g401d41lf4tbg3n80r43sm3r2binm9l1,g401d|41|lf|4t|bg3|n80|r43|sm3|r2|bin|m9|l1,gdl|ftb|gnr|smr|bin|ml,No
821,821,95772,aimterapia.com,aim|terapia,aimterapia,aim|terapia,aim|terapia,No
822,822,83217,doubleimpactmedia.com,double|impact|media,double|impact|media,double|impact|media,double|impact|media,Yes
823,823,19887,jmsofteners.com,jm|softeners,jm|softeners,jm|softeners,jm|softeners,Yes
824,824,59309,gr8dotcom.com,gr8|dot|com,gr8|dot|com,gr8|dot|com,gr|dot|com,Yes
825,825,69122,getoriginalparts.com,get|original|parts,get|original|parts,get|original|parts,get|original|parts,Yes
826,826,76388,entropy-llc.com,entropy|llc,entropy|llc,entropy|llc,entropy|llc,Yes
827,827,91387,detechies.com,de|techies,detechies,de|techies,de|techies,No
828,828,94121,duhlaurien.com,duhlaurien,duhlaurien,duh|laurien,duh|laurien,No
829,829,30461,fullritual.com,full|ritual,full|ritual,full|ritual,full|ritual,Yes
830,830,34339,buyfrozenpizza.com,buy|frozen|pizza,buy|frozen|pizza,buy|frozen|pizza,buy|frozen|pizza,Yes
831,831,42514,harmonphysicaltherapy.com,harm|on|physical|therapy,harmon|physical|therapy,harmon|physical|therapy,harmon|physical|therapy,Yes
832,832,65801,gawgani.com,gawgani,gawgani,gaw|gani,gaw|gani,Yes
833,833,96157,aboriginalbest.com,aboriginal|best,aboriginal|best,aboriginal|best,aboriginal|best,Yes
834,834,45249,ajeano.com,ajeano,ajeano,aj|eano,a|jean|o,Yes
835,835,84049,computer-lotse.com,computer|lotse,computer|lotse,computer|lotse,computer|lots|e,Yes
836,836,55090,bethsaundersconsulting.com,beth|saunders|consulting,beth|saunders|consulting,beth|saunders|consulting,beth|saunders|consulting,Yes
837,837,4286,ipfqybzcus.com,ipfqybzcus,ipfqybzcus,ipf|qyb|zc|us,ip|fqy|bzc|us,Yes
838,838,41978,jessicapunter.com,jessica|punter,jessica|punter,jessica|punter,jessica|punter,Yes
839,839,18328,frequenttravelerevents.com,frequent|traveler|events,frequent|traveler|events,frequent|traveler|events,frequent|traveler|events,Yes
840,840,86923,1037lite.com,1037|lite,1037|lite,1037|lite,lite,Yes
841,841,52810,cticontech.com,cti|con|tech,ct|icon|tech,cti|con|tech,ct|icon|tech,Yes
842,842,51222,b948aqh92isolg61jdh60l034bo9uo9m.com,b948aqh92isolg61jdh60l034bo9uo9m,b948aqh92isolg61jdh60l034bo9uo9m,b948|aqh|92|is|ol|g61|jdh|60|l0|34|bo9|uo9|m,baq|his|olg|jdh|lbo|uom,Yes
843,843,98686,heilongmaoyi.com,hei|long|mao|yi,hei|long|mao|yi,heilong|maoyi,he|i|long|mao|yi,Yes
844,844,33031,cardioelix.com,cardio|elix,cardio|elix,cardio|elix,cardio|elix,Yes
845,845,40034,boxcarpzix.com,box|carp|zix,boxcar|pzix,box|carp|zix,box|carp|zix,Yes
846,846,75004,gemmorrison.com,gem|morrison,gem|morrison,gem|morrison,gem|morrison,Yes
847,847,49308,downtownlastudios.com,down|town|la|studios,downtown|la|studios,downtown|la|studios,downtown|la|studios,Yes
848,848,91758,autocars-savac.com,auto|cars|savac,autocars|savac,auto|cars|savac,auto|cars|sa|vac,Yes
849,849,57744,handmadetravelsolutions.com,hand|made|travel|solutions,hand|made|travel|solutions,handmade|travel|solutions,handmade|travel|solutions,Yes
850,850,45863,dx301.com,dx|301,dx301,dx|301,dx,No
851,851,72584,aaronben.com,aaron|ben,aaron|ben,aaron|ben,aaron|ben,Yes
852,852,83058,divvysafe.com,divvy|safe,divvy|safe,divvy|safe,divvy|safe,Yes
853,853,30437,bethatwildflower.com,be|that|wild|flower,be|that|wild|flower,be|that|wildflower,be|that|wildflower,Yes
854,854,78120,haiwenwl.com,haiwen|wl,hai|wen|wl,hai|wen|wl,hai|we|nwl,No
855,855,1839,banca499.com,banca|499,banca499,banca|499,banca,No
856,856,52661,donyayenoor.com,donya|yenoor,donyayenoor,donyay|enoor,do|ny|aye|no|or,No
857,857,15198,entretant.com,entretant,entretant,entre|tant,entre|tant,No
858,858,42027,castlelendingcars.com,castle|lending|cars,castle|lending|cars,castle|lending|cars,castle|lending|cars,Yes
859,859,97681,flexpertlegal.com,fl|expert|legal,flex|pert|legal,flex|pert|legal,fl|expert|legal,Yes
860,860,62516,ifillyourcup.com,i|fill|your|cup,i|fill|your|cup,i|fill|your|cup,i|fill|your|cup,Yes
861,861,37684,115592p.com,115592p,115592p,115|592|p,p,No
862,862,55770,beaverutahstorage.com,beaver|utah|storage,beaver|utah|storage,beaver|utah|storage,beaver|utah|storage,Yes
863,863,62959,adacta-gmbh.com,adacta|gmbh,adacta|gmbh,adacta|gmbh,ad|acta|gmbh,No
864,864,98456,hinrichfoundations.com,hinrich|foundations,hinrich|foundations,hinrich|foundations,hinrich|foundations,Yes
865,865,96257,abbeygrabner.com,abbey|grabner,abbey|grabner,abbey|grabner,abbey|grabner,Yes
866,866,60306,adobe-data.com,adobe|data,adobe|data,adobe|data,adobe|data,Yes
867,867,16289,boat-escape.com,boat|escape,boat|escape,boat|escape,boat|escape,Yes
868,868,6323,cerulean-stratus-press.com,cerulean|stratus|press,cerulean|stratus|press,cerulean|stratus|press,cerulean|stratus|press,Yes
869,869,83535,fruit-bar.com,fruit|bar,fruit|bar,fruit|bar,fruit|bar,Yes
870,870,63761,francinetesler.com,francine|tesler,francine|tesler,francine|tesler,francine|tesler,Yes
871,871,71498,adt-tech.com,adt|tech,adt|tech,adt|tech,adt|tech,Yes
872,872,60618,allaboutprogression.com,all|about|progression,all|about|progression,all|about|progression,all|about|progression,Yes
873,873,55329,amandafm.com,amanda|fm,amanda|fm,amanda|fm,amanda|fm,Yes
874,874,40821,buberme.com,buberme,b|uber|me,bub|er|me,buber|me,Yes
875,875,68807,alfsanchez.com,alf|sanchez,alf|sanchez,alf|sanchez,alf|sanchez,Yes
876,876,48209,chezfoods.com,chez|foods,chez|foods,chez|foods,chez|foods,Yes
877,877,53422,iz-zimi-v-leto.com,iz|zimi|v|leto,iz|zimi|v|leto,iz|zimi|v|leto,izzi|mi|vle|to,Yes
878,878,23566,1lnb37fhursn4ap8sq2voch54l5dh3fg.com,1lnb37fhursn4ap8sq2voch54l5dh3fg,1lnb37fhursn4ap8sq2voch54l5dh3fg,1|lnb|37f|hurs|n4|ap8|sq2|vo|ch54|l5|dh|3fg,lnbf|hur|snaps|qv|och|ldh|fg,Yes
879,879,37564,immo-igel.com,immo|igel,immo|igel,immo|igel,immo|i|gel,Yes
880,880,57504,gellywig.com,gelly|wig,gelly|wig,gelly|wig,gelly|wig,Yes
881,881,68672,drmelissaharrisonfl.com,dr|melissa|harrison|fl,dr|melissa|harrison|fl,dr|melissa|harrison|fl,dr|melissa|harrison|fl,Yes
882,882,75322,epistapropre.com,epistapropre,epistapropre,epista|propre,epist|a|propre,No
883,883,68593,jacobwinstead.com,jacob|winstead,jacob|winstead,jacob|winstead,jacob|winstead,Yes
884,884,75078,juanitasautos.com,juanitas|autos,juanitas|autos,juanitas|autos,juan|it|as|autos,Yes
885,885,29345,chasepointdc.com,chase|point|dc,chase|point|dc,chase|point|dc,chase|point|dc,Yes
886,886,62990,carlisleparts.com,car|lisle|parts,carlisle|parts,carlisle|parts,carlisle|parts,Yes
887,887,36880,19iem.com,19iem,19|iem,19|iem,i|em,No
888,888,55578,intellimedtech.com,intellimed|tech,intelli|med|tech,intelli|med|tech,intelli|medtech,Yes
889,889,24656,deadgodsdie.com,dead|gods|die,dead|gods|die,dead|gods|die,dead|gods|die,Yes
890,890,76103,abelbuzarquis.com,abel|buzarquis,abelbuzarquis,abel|buzarquis,abel|buz|ar|quis,No
891,891,71282,itax-solutions.com,itax|solutions,itax|solutions,itax|solutions,i|tax|solutions,Yes
892,892,86914,florianhillmann.com,florian|hillmann,florian|hillmann,florian|hillmann,florian|hillmann,Yes
893,893,82855,epicmindstutoring.com,epic|minds|tutoring,epic|minds|tutoring,epic|minds|tutoring,epic|minds|tutoring,Yes
894,894,29025,flexible49.com,flexible|49,flexible|49,flexible|49,flexible,Yes
895,895,79345,consultoriagca.com,consult|oriagca,consultoria|gca,consultoria|gca,consultoria|gca,No
896,896,51148,jasonaford.com,jason|a|ford,jason|a|ford,jason|a|ford,jason|a|ford,Yes
897,897,16741,evenders.com,even|ders,ev|enders,even|ders,even|ders,Yes
898,898,18558,atriumrenov.com,atrium|renov,atrium|renov,atrium|renov,atrium|re|nov,Yes
899,899,36093,eileenalbrizio.com,eileen|albrizio,eileen|albrizio,eileen|albrizio,eileen|al|briz|io,Yes
900,900,68091,jonathanmastinportfolio.com,jonathan|mastin|portfolio,jonathan|mastin|portfolio,jonathan|mastin|portfolio,jonathan|mastin|portfolio,Yes
901,901,22214,jenatix.com,jena|tix,jena|tix,jena|tix,jena|tix,Yes
902,902,853,casibom843.com,casi|bom843,casibom843,casibom|843,casibo|m,Yes
903,903,97579,freshcasino2606.com,fresh|casino|2606,fresh|casino|2606,fresh|casino|2606,fresh|casino,Yes
904,904,64395,eartevgo.com,eartevgo,eart|ev|go,ear|tev|go,ear|tev|go,Yes
905,905,18455,abcvoosbaratos.com,abc|voos|baratos,abcvoosbaratos,abc|voos|baratos,abc|voos|baratos,No
906,906,48196,dimoraaganoor.com,dimora|aganoor,dimoraaganoor,dimora|aga|noor,dimora|aga|no|or,No
907,907,34056,1stpriorityhh.com,1st|priority|hh,1st|priority|hh,1st|priority|hh,st|priority|hh,Yes
908,908,34403,evobattery.com,evo|battery,evo|battery,evo|battery,evo|battery,Yes
909,909,57435,catsblvd.com,cats|blvd,cats|blvd,cats|blvd,cats|blvd,Yes
910,910,54865,fa0aga870snr46ulij16o5ve6m54j8lc.com,fa0aga870snr46ulij16o5ve6m54j8lc,fa0aga870snr46ulij16o5ve6m54j8lc,fa|0aga|870|snr|46u|lij|16o|5ve|6m|54j|8lc,faa|gas|nr|uli|jovem|jlc,Yes
911,911,20905,cachtaicoccoc.com,cachtaicoccoc,cachtaicoccoc,cach|tai|coccoc,cach|tai|cocco|c,Yes
912,912,55019,cottambrush.com,cottam|brush,cottam|brush,cottam|brush,cottam|brush,Yes
913,913,39298,beyondthemotherland.com,beyond|the|mother|land,beyond|the|mother|land,beyond|the|motherland,beyond|the|motherland,Yes
914,914,5114,gummiicecreamcones.com,gummi|ice|cream|cones,gummi|ice|cream|cones,gummi|ice|cream|cones,gummi|ice|cream|cones,Yes
915,915,95095,desirevillias.com,desire|villias,desire|villias,desire|villias,desire|villi|as,Yes
916,916,95362,hhuttonadminservices.com,hhutton|admin|services,h|hutton|admin|services,hhutton|admin|services,h|hutton|admin|services,Yes
917,917,21131,danlesgroup.com,dan|les|group,danles|group,danles|group,dan|les|group,Yes
918,918,8640,actsprod.com,acts|prod,acts|prod,acts|prod,acts|prod,Yes
919,919,44307,amitechdesign.com,ami|tech|design,amitech|design,amitech|design,amitech|design,Yes
920,920,75071,egancounsultinggroup.com,egan|counsulting|group,egan|counsulting|group,egan|counseling|group,egan|coun|sulting|group,Yes
921,921,81755,garyalbertson.com,gary|albertson,gary|albertson,gary|albertson,gary|albertson,Yes
922,922,5755,baeaimoveis.com,baeai|move|is,baeai|moveis,bae|aimo|veis,bae|a|i|move|is,Yes
923,923,13084,harlowdoyle.com,harlow|doyle,harlow|doyle,harlow|doyle,harlow|doyle,Yes
924,924,31037,djpbusinessinc.com,djp|business|inc,djp|business|inc,djp|business|inc,djp|business|inc,Yes
925,925,61147,cnotagaelach.com,cnotagaelach,cnotagaelach,cnota|gaelach,c|not|a|gael|ach,No
926,926,69918,baitulmal-acehbesar.com,baitulmal|acehbesar,baitulmal|acehbesar,baitulmal|aceh|besar,bait|ulm|al|aceh|besar,No
927,927,24536,alberguelabarraca.com,albergue|la|barraca,alberguela|barraca,albergue|la|barraca,albergue|la|barra|ca,No
928,928,44795,habeebe.com,habeebe,ha|bee|be,habe|ebe,habeeb|e,No
929,929,59992,545685.com,545685,545685,545|685,,No
930,930,86023,angie-grimes.com,angie|grimes,angie|grimes,angie|grimes,angie|grimes,Yes
931,931,30174,apicamail4.com,apica|mail|4,apica|mail|4,apica|mail|4,a|pic|a|mail,Yes
932,932,71251,bestbeefintl.com,best|bee|fintl,best|beef|intl,best|beef|intl,best|beef|intl,Yes
933,933,92187,bagsac.com,bag|sac,bag|sac,bag|sac,bags|ac,Yes
934,934,23861,fredspoolservice.com,freds|pool|service,freds|pool|service,freds|pool|service,fred|spool|service,Yes
935,935,907,billboardslasvegas.com,bill|boards|las|vegas,billboards|las|vegas,billboards|las|vegas,billboards|las|vegas,Yes
936,936,87511,gdbyh.com,gdbyh,gdbyh,gd|byh,gd|by|h,No
937,937,73869,airdexpress.com,air|d|express,air|d|express,air|d|express,aird|express,Yes
938,938,77502,chapter7filinginformation.com,chapter|7|filing|information,chapter|7|filing|information,chapter|7|filing|information,chapter|filing|information,Yes
939,939,39480,futurafragua.com,futura|fragua,futura|fragua,futura|fragua,futura|fr|agua,No
940,940,52235,caputoproperty.com,caputo|property,caputo|property,caputo|property,caputo|property,Yes
941,941,89457,borrowerdata.com,borrower|data,borrower|data,borrower|data,borrower|data,Yes
942,942,12830,gigiemmevacanze.com,gigi|emmevacanze,gigiemme|vacanze,gigi|emme|vacanze,gigi|emme|vacanze,No
943,943,27601,clcconsultancyco.com,clc|consult|ancyco,clc|consultancy|co,clc|consultancy|co,clc|consultancy|co,Yes
944,944,49283,defendwhatsgood.com,defend|whats|good,defend|whats|good,defend|whats|good,defend|whats|good,Yes
945,945,38776,chat-409.com,chat|409,chat|409,chat|409,chat,Yes
946,946,43412,cigalow.com,ciga|low,ciga|low,ciga|low,ciga|low,Yes
947,947,62283,jiduj.com,jiduj,jiduj,jid|uj,ji|duj,No
948,948,22807,crowdfundthedream.com,crowd|fund|the|dream,crowd|fund|the|dream,crowdfund|the|dream,crowd|fund|the|dream,Yes
949,949,37985,aquafeed.com,aqua|feed,aqua|feed,aqua|feed,aqua|feed,Yes
950,950,30640,cycleprojectstore.com,cycle|project|store,cycle|project|store,cycle|project|store,cycle|project|store,Yes
951,951,73762,adultsitelistings.com,adult|site|listings,adult|site|listings,adult|site|listings,adult|site|listings,Yes
952,952,4954,gitedesamis.com,gitedesamis,gitedesamis,gite|des|amis,gite|des|am|is,No
953,953,33245,hillecustoms.com,hille|customs,hille|customs,hille|customs,hille|customs,Yes
954,954,68319,educacioncaninasevilla.com,educacion|caninase|villa,educacion|canina|se|villa,educacion|canina|sevilla,educacion|can|in|a|sevilla,No
955,955,9740,ad-presents.com,ad|presents,ad|presents,ad|presents,ad|presents,Yes
956,956,4323,acapulcoluxuryvillas.com,acapulco|luxury|villas,acapulco|luxury|villas,acapulco|luxury|villas,acapulco|luxury|villas,Yes
957,957,89743,britishgasmetering.com,british|gas|metering,british|gas|metering,british|gas|metering,british|gas|metering,Yes
958,958,89840,aeesee.com,aee|see,aee|see,ae|e|see,a|ee|see,Yes
959,959,82765,grivinsegr.com,grivinsegr,grivinse|gr,grivin|segr,gr|ivins|egr,No
960,960,5408,africaboro.com,africa|boro,africa|boro,africa|boro,africa|boro,Yes
961,961,33297,dynamicandmighty.com,dynamic|and|mighty,dynamic|and|mighty,dynamic|and|mighty,dynamic|and|mighty,Yes
962,962,84558,benetstore.com,benet|store,be|net|store,benet|store,be|net|store,Yes
963,963,82141,globalstrawberry.com,global|straw|berry,global|strawberry,global|strawberry,global|strawberry,Yes
964,964,46529,bidderoo.com,bid|deroo,bidderoo,bidder|oo,bidder|oo,Yes
965,965,87398,79-zumospin.com,79|zumo|spin,79|zumo|spin,79|zumo|spin,zum|osp|in,No
966,966,59625,99547.com,99547,99547,99547,,No
967,967,68788,elrealtypr.com,el|real|typr,el|realty|pr,el|realty|pr,el|realty|pr,No
968,968,84611,grupoberhfer.com,grupo|berhfer,grupoberhfer,grupo|berh|fer,grupo|be|rh|fer,No
969,969,79302,best-age-conference.com,best|age|conference,best|age|conference,best|age|conference,be|stage|conference,Yes
970,970,60900,family-redefined.com,family|redefined,family|redefined,family|redefined,family|redefined,Yes
971,971,7548,avedaadvancedacademy.com,aveda|advanced|academy,aveda|advanced|academy,aveda|advanced|academy,aveda|advanced|academy,Yes
972,972,28200,dmff888.com,dmff888,dmff888,dmff|888,dm|ff,No
973,973,15609,digestivehealthpdx.com,digestive|health|pdx,digestive|health|pdx,digestive|health|pdx,digestive|health|pdx,Yes
974,974,48327,cattlevaccination.com,cattle|vaccination,cattle|vaccination,cattle|vaccination,cattle|vaccination,Yes
975,975,26988,biddersapp.com,bidders|app,bidders|app,bidders|app,bidders|app,Yes
976,976,99081,frictionlessdataprotection.com,frictionless|data|protection,frictionless|data|protection,frictionless|data|protection,frictionless|data|protection,Yes
977,977,60406,hydrogelfilters.com,hydro|gel|filters,hydrogel|filters,hydrogel|filters,hydrogel|filters,Yes
978,978,48536,hubblemimo.com,hubble|mimo,hubble|mimo,hubble|mimo,hubble|mimo,Yes
979,979,88007,epicogateway.com,epico|gate|way,epico|gateway,epico|gateway,epic|o|gateway,Yes
980,980,37472,goodecoevents.com,good|eco|events,good|eco|events,good|eco|events,good|eco|events,Yes
981,981,14058,admirednation.com,admired|nation,admired|nation,admired|nation,admired|nation,Yes
982,982,96912,animation-pipeline.com,animation|pipe|line,animation|pipeline,animation|pipeline,animation|pipeline,Yes
983,983,51301,avvsamantabufalini.com,avvsamanta|bufalini,avvsamantabufalini,avv|samanta|bufalini,a|vv|samanta|buf|a|lini,No
984,984,52567,breast-implants-chicago.com,breast|implants|chicago,breast|implants|chicago,breast|implants|chicago,breast|implants|chicago,Yes
985,985,4033,barbusu.com,barbusu,bar|busu,bar|busu,barbus|u,Yes
986,986,53667,gingerandcarrot.com,ginger|and|carrot,ginger|and|carrot,ginger|and|carrot,ginger|and|carrot,Yes
987,987,89359,biolab1.com,bio|lab1,bio|lab|1,bio|lab1,biolab,Yes
988,988,60411,demrawan.com,demrawan,demra|wan,dem|rawan,dem|raw|an,No
989,989,39967,0002127.com,0002127,0002127,000|2127,,No
990,990,25701,capitelcommunications.com,capitel|communications,capitel|communications,capitel|communications,capitel|communications,Yes
991,991,6428,1591996.com,1591996,1591996,159|1996,,No
992,992,6981,cure4usa.com,cure|4|usa,cure|4|usa,cure|4|usa,cure|usa,Yes
993,993,4892,consuladolanzarote.com,consul|adolanzarote,consulado|lanzarote,consulado|lanzarote,consulado|lanzarote,No
994,994,35058,clearfieldagency.com,clear|field|agency,clear|field|agency,clearfield|agency,clearfield|agency,Yes
995,995,71045,betterplacesact.com,better|places|act,better|places|act,better|places|act,better|places|act,Yes
996,996,28878,devpha.com,devpha,dev|pha,dev|pha,dev|pha,Yes
997,997,99214,greatergoodexperiences.com,greater|good|experiences,greater|good|experiences,greater|good|experiences,greater|good|experiences,Yes
998,998,48058,datongjc.com,datongjc,da|tong|jc,datong|jc,datong|jc,Yes
999,999,62577,doubleswivelring.com,double|swivel|ring,double|swivel|ring,double|swivel|ring,double|swivel|ring,Yes
1000,1000,728,eenode.com,eenode,ee|node,ee|node,ee|node,Yes
1001,1001,40996,andreasleo.com,andreas|leo,andreas|leo,andreas|leo,andreas|leo,Yes
1002,1002,83534,blandingsbatterier.com,blandings|batterier,blandings|batterier,blandings|batterier,blandings|batterie|r,Yes
1003,1003,15300,800newhire.com,800|new|hire,800|new|hire,800|new|hire,new|hire,Yes
1004,1004,35526,jhenaidah0204.com,jhena|idah0204,jhenaidah0204,jhenaidah|0204,j|henai|dah,No
1005,1005,70076,gravityfitness.com,gravity|fitness,gravity|fitness,gravity|fitness,gravity|fitness,Yes
1006,1006,62822,boyu5405.com,boyu5405,boyu5405,boyu|5405,boy|u,No
1007,1007,58169,applepiproductions.com,apple|pi|productions,apple|pi|productions,apple|pi|productions,apple|pi|productions,Yes
1008,1008,19678,eleusistradeco.com,eleusistra|deco,eleusis|trade|co,eleusis|trade|co,eleusis|trade|co,Yes
1009,1009,64055,jnxwyxx.com,jnxwyxx,jnxwyxx,jnx|wyxx,jnx|wy|xx,No
1010,1010,24990,jandjadventures.com,j|and|j|adventures,jandja|dventures,j|and|j|adventures,jan|dj|adventures,Yes
1011,1011,64364,ecolotees.com,eco|lot|ees,eco|lotees,eco|lo|tees,e|colo|tees,Yes
1012,1012,92552,ezrobotsentertainment.com,ezro|bots|entertainment,ez|robots|entertainment,ez|robots|entertainment,ez|robots|entertainment,Yes
1013,1013,28114,deepfeedstudio.com,deep|feed|studio,deep|feed|studio,deep|feed|studio,deep|feed|studio,Yes
1014,1014,22311,deziign9.com,deziign|9,deziign|9,deziign|9,dezi|ign,Yes
1015,1015,75666,f2fvision.com,f2f|vision,f2f|vision,f2f|vision,ff|vision,Yes
1016,1016,48939,babyzippers.com,baby|zippers,baby|zippers,baby|zippers,baby|zippers,Yes
1017,1017,28546,anandgdevaiah.com,anand|g|devaiah,anand|g|devaiah,anand|gdevaiah,an|and|g|dev|a|iah,Yes
1018,1018,21528,carriazetech.com,carria|zetech,carriaze|tech,carriaze|tech,car|riaz|etech,Yes
1019,1019,99618,belizetravelreviews.com,belize|travel|reviews,belize|travel|reviews,belize|travel|reviews,belize|travel|reviews,Yes
1020,1020,9391,1wbqtl.com,1wbqtl,1wbqtl,1wb|qtl,wb|qtl,No
1021,1021,46049,89gaomm.com,89gaomm,89gaomm,89|gaomm,gao|mm,No
1022,1022,533,heiluotuo.com,hei|luo|tuo,heiluotuo,heiluo|tuo,he|i|luo|tuo,No
1023,1023,53236,huashenhj.com,hua|shen|hj,huashenhj,huashen|hj,hua|she|nhj,No
1024,1024,64836,cloudsimera.com,clouds|imera,cloud|simera,cloud|simera,clouds|i|mera,Yes
1025,1025,48558,6454444.com,6454444,6454444,645|4444,,No
1026,1026,54835,austrian-ice-racers.com,austrian|ice|racers,austrian|ice|racers,austrian|ice|racers,austria|nice|racers,Yes
1027,1027,18930,engagemicro.com,engage|micro,engage|micro,engage|micro,engage|micro,Yes
1028,1028,38518,coloridilana.com,color|idilana,colori|dilana,colori|di|lana,color|id|ilana,No
1029,1029,75515,investment-bible.com,investment|bible,investment|bible,investment|bible,investment|bible,Yes
1030,1030,96728,dentoncountydivorcenow.com,denton|county|divorce|now,denton|county|divorce|now,denton|county|divorce|now,denton|county|divorce|now,Yes
1031,1031,32870,ibuynj.com,i|buy|nj,i|buy|nj,i|buy|nj,i|buy|nj,Yes
1032,1032,40415,famouscomfortcenter.com,famous|comfort|center,famous|comfort|center,famous|comfort|center,famous|comfort|center,Yes
1033,1033,64778,aandbrecycling.com,a|and|b|recycling,a|and|b|recycling,a|and|b|recycling,a|and|b|recycling,Yes
1034,1034,40846,freexsl.com,free|xsl,free|xsl,free|xsl,free|xsl,Yes
1035,1035,4433,atlantafosterpuppies.com,atlanta|foster|puppies,atlanta|foster|puppies,atlanta|foster|puppies,atlanta|foster|puppies,Yes
1036,1036,93040,520196.com,520196,520196,520|196,,No
1037,1037,12582,4n0emii5d682tl3avrl0tcjbgqe2o606.com,4n0emii5d682tl3avrl0tcjbgqe2o606,4n0emii5d682tl3avrl0tcjbgqe2o606,4n0|emii|5d|682|tl|3a|vrl|0tc|jb|gqe|2o|606,nemi|id|tl|avr|ltc|jbg|qeo,No
